[  183265ms] [WARNING] The resource http://127.0.0.1:5180/story-art/maren-workspace.png was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ http://127.0.0.1:5180/pricing:0
[  183265ms] [WARNING] The resource http://127.0.0.1:5180/story-art/story-office-focus.png was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ http://127.0.0.1:5180/pricing:0
[  183265ms] [WARNING] The resource http://127.0.0.1:5180/story-art/story-office-smile.png was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ http://127.0.0.1:5180/pricing:0
[  207635ms] [LOG] [vite] server connection lost. Polling for restart... @ http://127.0.0.1:5180/@vite/client:963
[  207636ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  208638ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  209640ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  210642ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  211645ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  212646ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  213648ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  214650ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  215651ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  216653ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  217655ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  218657ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  219659ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  220661ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  221663ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  222665ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  223666ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  224668ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  225670ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  226672ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  227673ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  228675ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  229676ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  230678ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  231680ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  232681ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  233683ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  234685ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  235687ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  236688ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  237690ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  238692ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  239696ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  243140ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  245972ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  248596ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  253166ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  256136ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  259988ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  263147ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  266994ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  270688ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  274897ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  278715ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  280854ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  285346ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  289473ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  293152ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  296677ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  299470ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  305009ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  308452ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  315269ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  320951ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  324657ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  329459ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  333862ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  338398ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  343592ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  346231ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  351802ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  355903ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  360176ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://127.0.0.1:5180/node_modules/.vite/deps/react-dom_client.js?v=5e490b51:20102
[  363534ms] [WARNING] The resource http://127.0.0.1:5180/story-art/maren-workspace.png was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ http://127.0.0.1:5180/pricing:0
[  363534ms] [WARNING] The resource http://127.0.0.1:5180/story-art/story-office-focus.png was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ http://127.0.0.1:5180/pricing:0
[  363534ms] [WARNING] The resource http://127.0.0.1:5180/story-art/story-office-smile.png was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ http://127.0.0.1:5180/pricing:0
[  384544ms] [LOG] [vite] server connection lost. Polling for restart... @ http://127.0.0.1:5180/@vite/client:963
[  386949ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  389713ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  394831ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  398665ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  400919ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
[  404347ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:5180/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:5180/@vite/client:1034
